track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_category,tempo_category,loudness_category,release_month
Dive,Hot Shade,68.0,Dive,2019-12-20,pop,0.654,0.787,5.387222222222222,-4.999,1.0,0.0502,0.00515,0.0,0.144,0.409,123.978,164490.0,Medium Popularity,Fast,Loud,December
Instagram,Dimitri Vegas & Like Mike,81.0,Instagram,2019-07-05,pop,0.765,0.906,8.0,-2.097,0.0,0.0965,0.125,0.0,0.423,0.5098375511751326,96.071,184558.0,High Popularity,Slow,Loud,July
Better Off Without You (feat. Shift K3Y),Becky Hill,68.0,Better Off Without You (feat. Shift K3Y),2020-01-10,pop,0.682,0.855,7.0,-6.7204889102207845,1.0,0.0401,0.0566,1e-06,0.101,0.304,124.004,198743.0,Medium Popularity,Fast,Moderate,January
All The Love You Got,MOTi,57.0,All The Love You Got,2019-12-20,pop,0.762,0.736,7.0,-7.66,1.0,0.0778,0.175427786901252,0.0538,0.113,0.248,126.007,165714.0,Medium Popularity,Fast,Moderate,December
Call You Mine - Asketa & Natan Chaim Remix,The Chainsmokers,58.0,Call You Mine - The Remixes,2019-07-19,pop,0.6545498077701337,0.844,7.0,-3.364,1.0,0.0406,0.00407,6.13e-06,0.499,0.283,115.066,183653.0,Medium Popularity,Moderate,Loud,July
Lose Control,MEDUZA,91.0,Lose Control,2019-10-11,pop,0.598,0.526,10.0,-8.659,0.5638447617132516,0.0415,0.129,0.0,0.14,0.529,123.935,168387.0,Very High Popularity,Fast,Moderate,October
I Wanna Dance,Jonas Blue,67.0,I Wanna Dance,2019-07-19,pop,0.825,0.841,5.387222222222222,-6.433,1.0,0.135,0.0906,0.00411,0.258,0.616,126.026,184582.0,Medium Popularity,Fast,Moderate,July
After The Landslide - Club Remix,Matt Simons,42.0,After The Landslide (Remix),2019-09-19,pop,0.63,0.731,6.0,-4.985,1.0,0.0352,0.0191,7.82e-06,0.704,0.46,121.04495242659672,240000.0,Medium-Low Popularity,Fast,Loud,September
Midnight Hour with Boys Noize & Ty Dolla $ign,Skrillex,70.0,Midnight Hour with Boys Noize & Ty Dolla $ign,2019-08-29,pop,0.795,0.899,0.0,-4.202,1.0,0.0685,0.00235,0.08365661309457895,0.199,0.329,125.978,198839.0,Medium Popularity,Fast,Loud,August
Pon de Replay,Ed Marquis,64.0,Pon de Replay,2017-04-28,pop,0.529,0.717,6.0,-7.049,0.0,0.24,0.123,0.08365661309457895,0.0363,0.481,103.99,257943.0,Medium Popularity,Moderate,Moderate,April
So Close,NOTD,79.0,So Close (feat. Georgia Ku),2018-11-02,pop,0.7,0.872,10.0,-5.896,1.0,0.10698268610046399,0.121,7.08e-06,0.103,0.761,125.03,190302.0,High Popularity,Fast,Moderate,November
Look Into My Eyes,Brando,48.0,Look Into My Eyes,2020-01-10,pop,0.791,0.541,5.387222222222222,-7.14,1.0,0.054,0.123,4.74e-05,0.121,0.433,115.987,154654.0,Medium-Low Popularity,Moderate,Moderate,January
Not in Control,Glaceo,53.0,Not in Control,2019-12-20,pop,0.904,0.6989134898547792,0.0,-5.545,1.0,0.0958,0.203,0.000266,0.163,0.492,121.995,179016.0,Medium Popularity,Fast,Moderate,December
Drunken Truth,Steve Void,56.0,The Seed EP,2019-12-20,pop,0.781,0.745,1.0,-4.942,0.0,0.10698268610046399,0.0814,9.71e-05,0.106,0.498,110.051,158091.0,Medium Popularity,Moderate,Loud,December
Stay (Don't Go Away) [feat. Raye],David Guetta,74.0,Stay (Don't Go Away) [feat. Raye],2019-05-09,pop,0.669,0.797,9.0,-6.7204889102207845,0.0,0.0624,0.259,0.0,0.199,0.552,119.865,185943.0,High Popularity,Moderate,Moderate,May
Solid Gold,PNAU,65.0,Solid Gold,2019-05-02,pop,0.567,0.946,5.0,-2.245,0.0,0.0541,0.0978,1.37e-06,0.19030977962953666,0.295,104.983,208367.0,Medium Popularity,Moderate,Loud,May
All ‘Bout The Money,FAULHABER,51.0,All ‘Bout The Money,2019-10-18,pop,0.721,0.779,6.0,-4.239,0.0,0.0606,0.142,0.0,0.143,0.327,110.026,225829.00778894473,Medium Popularity,Moderate,Loud,October
Used To Love (with Dean Lewis),Martin Garrix,83.0,Used To Love (with Dean Lewis),2019-10-31,pop,0.6545498077701337,0.693,4.0,-4.722,1.0,0.0375,0.458,0.0,0.335,0.392,118.97,236765.0,High Popularity,Moderate,Loud,October
What Do I Do? - Benny Benassi Remix,Georgia Ku,39.0,What Do I Do? (Benny Benassi Remix),2019-10-18,pop,0.66,0.827,10.0,-6.7204889102207845,1.0,0.0789,0.429,0.0,0.0923,0.611,115.349,167249.0,Medium-Low Popularity,Moderate,Moderate,October
Dreams Of You (feat. Rae Morris),Icarus,48.0,Dreams Of You (feat. Rae Morris),2019-10-04,pop,0.57,0.965,6.0,-4.881,0.0,0.0348,0.175427786901252,0.523,0.201,0.148,123.008,291785.0,Medium-Low Popularity,Fast,Loud,October
I Will Let You Down (feat. KLARA),Madison Mars,59.0,I Will Let You Down (feat. KLARA),2019-12-06,pop,0.608,0.918,0.0,-1.137,0.0,0.0684,0.199,0.0,0.309,0.422,121.04495242659672,182000.0,Medium Popularity,Fast,Loud,December
La Vie - Gabry Ponte Mix,DJ Ross,42.0,La Vie (Gabry Ponte Mix),2019-11-15,pop,0.591,0.88,4.0,-5.153,0.0,0.223,0.0804,0.0,0.326,0.482,121.04495242659672,177638.0,Medium-Low Popularity,Fast,Moderate,November
Lullaby,R3HAB,70.0,Lullaby,2018-01-26,pop,0.6545498077701337,0.8,1.0,-3.988,0.0,0.035,0.0267,0.000138,0.0623,0.258,127.966,160184.0,Medium Popularity,Fast,Loud,January
Say It,Phantoms,57.0,Disconnect,2019-07-19,pop,0.745,0.6989134898547792,11.0,-5.606,0.0,0.0361,0.0209,0.000479,0.113,0.314,122.008,204693.0,Medium Popularity,Fast,Moderate,July
Acordeão,Tiësto,63.0,Acordeão,2019-08-08,pop,0.552,0.887,5.387222222222222,-3.812,1.0,0.147,0.0457,0.0207,0.0903,0.783,125.229,131204.0,Medium Popularity,Fast,Loud,August
My Friend,Yves V,54.0,My Friend,2019-05-31,pop,0.471,0.911,2.0,-4.372,0.0,0.0594,0.0316,0.00648,0.571,0.197,126.112,225829.00778894473,Medium Popularity,Fast,Loud,May
On & On,Alok,79.0,On & On,2019-11-22,pop,0.747,0.776,10.0,-5.898,0.0,0.0722,0.0233,1.38e-05,0.761,0.5098375511751326,125.07,147027.0,High Popularity,Fast,Moderate,November
Juliet & Romeo,Martin Solveig,72.0,Juliet & Romeo,2019-12-06,pop,0.712,0.6989134898547792,11.0,-8.026,1.0,0.0345,0.0416,0.000104,0.0668,0.781,122.014,204514.0,High Popularity,Fast,Moderate,December
All Around The World (La La La),R3HAB,80.0,All Around The World (La La La),2019-04-05,pop,0.733,0.859,9.0,-5.03,0.0,0.10698268610046399,0.479,0.0645,0.105,0.52,124.948,147840.0,High Popularity,Fast,Moderate,April
Are You Lonely (feat. ISÁK),Steve Aoki,47.0,Are You Lonely (feat. ISÁK),2019-02-22,pop,0.517,0.793,6.0,-5.851,0.0,0.0367,0.0214,0.00046,0.0892,0.176,121.04495242659672,157333.0,Medium-Low Popularity,Fast,Moderate,February
No More (feat. Brenda Mullen) - Bottai Edit,Alex Gaudino,19.0,No More (feat. Brenda Mullen) [Bottai Edit],2019-03-01,pop,0.675,0.674,4.0,-6.329,0.5638447617132516,0.0372,0.00339,8.55e-05,0.279,0.414,125.037,200640.0,Low Popularity,Fast,Moderate,March
Close Your Eyes,Felix Jaehn,79.0,Close Your Eyes,2019-11-22,pop,0.818,0.6989134898547792,11.0,-3.563,0.0,0.2,0.0663,1.17e-05,0.133,0.52,128.136,160794.0,High Popularity,Fast,Loud,November
Buzzing (with Nevve),Audien,59.0,Escapism,2019-11-08,pop,0.639,0.591,7.0,-3.905,0.0,0.10698268610046399,0.128,6.69e-06,0.159,0.305,128.002,225000.0,Medium Popularity,Fast,Loud,November
Never Be Alone (feat. Aloe Blacc),David Guetta,68.0,Never Be Alone (feat. Aloe Blacc),2019-07-26,pop,0.535,0.906,6.0,-4.699,0.0,0.0353,0.0202,0.000715,0.0886,0.5098375511751326,126.012,178671.0,Medium Popularity,Fast,Loud,July
Daydreams - Sultan + Shepard Echoes Of Life Remix,ARTY,59.0,Daydreams (Sultan + Shepard Echoes Of Life Remix),2020-01-03,pop,0.669,0.793,1.0,-6.16,1.0,0.0403,0.175427786901252,0.0372,0.555,0.159,121.995,220205.0,Medium Popularity,Fast,Moderate,January
Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,9.0,Close To Me (Remixes),2019-02-01,pop,0.733,0.839,1.0,-2.84,0.0,0.0335,0.0145,0.000187,0.162,0.5098375511751326,126.009,223533.0,Very Low Popularity,Fast,Loud,February
South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,Ed Sheeran,69.0,South of the Border (feat. Camila Cabello & Cardi B) [Cheat Codes Remix],2019-09-27,pop,0.845,0.766,2.0,-5.727,0.0,0.0658,0.212,0.0,0.111,0.782,114.054,225829.00778894473,Medium Popularity,Moderate,Moderate,September
Heaven (feat. Veronica),Dzeko,68.0,Heaven (feat. Veronica),2019-01-04,pop,0.657,0.882,0.0,-3.565,0.0,0.0456,0.247,0.00202,0.112,0.5098375511751326,127.994,195000.0,Medium Popularity,Fast,Loud,January
Sixteen - Don Diablo Remix,Ellie Goulding,66.0,Sixteen (Don Diablo Remix),2019-05-10,pop,0.493,0.773,5.0,-3.791,0.0,0.157,0.429,7.07e-06,0.0807,0.301,123.149,225829.00778894473,Medium Popularity,Fast,Loud,May
Don’t Give Up On Me Now (with Julie Bergan),R3HAB,63.0,Don’t Give Up On Me Now (with Julie Bergan),2019-05-10,pop,0.687,0.706,4.0,-6.7204889102207845,1.0,0.0459,0.091,0.0,0.124,0.27,115.268,127826.0,Medium Popularity,Moderate,Moderate,May
Brave,Don Diablo,68.0,Brave,2019-04-26,pop,0.654,0.874,6.0,-3.885,1.0,0.0543,0.169,1.77e-06,0.134,0.542,121.04495242659672,184027.0,Medium Popularity,Fast,Loud,April
Let It Be Me,Steve Aoki,23.0,Let It Be Me,2019-09-06,pop,0.661,0.758,7.0,-5.299,1.0,0.0864,0.0797,0.0,0.106,0.387,114.098,225829.00778894473,Low Popularity,Moderate,Moderate,September
Carry On - Nicky Romero Remix,Kygo,67.0,Carry On (Nicky Romero Remix),2019-05-30,pop,0.447,0.684,9.0,-4.721,0.0,0.09,0.175,0.0,0.478,0.437,125.655,225829.00778894473,Medium Popularity,Fast,Loud,May
Magnets (feat. Sophie Simmons),Sam Feldt,62.0,Magnets (feat. Sophie Simmons),2019-05-10,pop,0.731,0.802,5.0,-4.763,1.0,0.0623,0.022,0.0,0.059,0.434,121.04495242659672,179016.0,Medium Popularity,Fast,Loud,May
Don't Give Up On Me,Andy Grammer,42.58588104502501,Don't Give Up On Me (with R3HAB),2019-04-12,pop,0.489,0.766,3.0,-5.84,1.0,0.0851,0.0511,1.35e-05,0.126,0.117,121.445,190645.0,Medium-Low Popularity,Fast,Moderate,April
These Are The Times (feat. JRM),Martin Garrix,71.0,These Are The Times (feat. JRM),2019-07-18,pop,0.687,0.707,4.0,-6.19,1.0,0.0328,0.175427786901252,9.29e-05,0.16,0.607,127.033,188656.0,High Popularity,Fast,Moderate,July
Wherever You Go,Jonas Blue,21.0,Blue,2018-11-09,pop,0.711,0.6989134898547792,7.0,-4.809,1.0,0.106,0.0835,0.0,0.0389,0.478,104.048,208947.0,Low Popularity,Moderate,Loud,November
Happy Now,Kygo,81.0,Happy Now,2018-10-26,pop,0.693,0.575,9.0,-6.998,1.0,0.0801,0.374,0.0,0.252,0.5098375511751326,117.999,211362.0,High Popularity,Moderate,Moderate,October
Talk - Alle Farben Remix,Khalid,56.0,Talk (Alle Farben Remix),2019-04-04,pop,0.638,0.818,9.0,-4.517,0.0,0.05,0.131,1.78e-05,0.107,0.489,126.015,225829.00778894473,Medium Popularity,Fast,Loud,April
High Hopes - Don Diablo Remix,Panic! At The Disco,60.0,High Hopes (Don Diablo Remix),2019-01-11,pop,0.59,0.888,5.0,-2.851,1.0,0.10698268610046399,0.0216,0.0,0.487,0.288,126.094,185714.0,Medium Popularity,Fast,Loud,January
Can We Pretend (feat. Cash Cash) - Sigala Remix,P!nk,57.0,Can We Pretend (feat. Cash Cash) [Sigala Remix],2019-06-28,pop,0.6545498077701337,0.879,1.0,-4.514,0.0,0.177,0.0693,0.0,0.315,0.542,124.972,183360.0,Medium Popularity,Fast,Loud,June
Bruises - Steve Void Remix,Lewis Capaldi,70.0,Bruises EP,2019-09-27,pop,0.79,0.746,9.0,-5.96,1.0,0.10698268610046399,0.241,0.0,0.316,0.538,124.971,212280.0,Medium Popularity,Fast,Moderate,September
Don't Worry Bout Me - Rudimental Remix,Zara Larsson,42.58588104502501,Don't Worry Bout Me (Rudimental Remix),2019-04-24,pop,0.728,0.848,5.0,-6.248,1.0,0.185,0.0427,4.49e-06,0.118,0.612,124.993,193137.0,Medium-Low Popularity,Fast,Moderate,April
I Miss Myself - R3HAB Remix,NOTD,56.0,I Miss Myself (R3HAB Remix),2019-06-07,pop,0.502,0.78,0.0,-4.547,1.0,0.10698268610046399,0.333,0.0,0.72,0.607,122.688,183341.0,Medium Popularity,Fast,Loud,June
REMEDY,Alesso,77.0,REMEDY,2018-08-31,pop,0.601,0.775,0.0,-4.612,1.0,0.10698268610046399,0.269,0.0,0.0883,0.483,119.964,190295.0,High Popularity,Moderate,Loud,August
Leave,Borgeous,56.0,Leave,2019-01-25,pop,0.762,0.665,11.0,-6.92,0.0,0.0471,0.175427786901252,0.0,0.103,0.961,115.946,193640.0,Medium Popularity,Moderate,Moderate,January
Mama (feat. Ellie Goulding) - Tiësto’s Big Room Remix,Clean Bandit,65.0,Mama (feat. Ellie Goulding) [Tiësto’s Big Room Remix],2019-03-08,pop,0.6545498077701337,0.95,1.0,-2.588,0.0,0.0809,0.0207,1.25e-06,0.105,0.436,125.974,156168.0,Medium Popularity,Fast,Loud,March
I'm Not Sorry,Hardwell,34.0,I'm Not Sorry,2019-03-08,pop,0.65,0.819,4.0,-3.811,1.0,0.0551,0.117,0.08365661309457895,0.0772,0.351,128.09,186094.0,Medium-Low Popularity,Fast,Loud,March
Happier - Frank Walker Remix,Marshmello,42.58588104502501,Happier (Remixes),2018-10-19,pop,0.712,0.646,5.0,-4.23,1.0,0.182,0.116,0.0,0.123,0.607,104.998,196571.0,Medium-Low Popularity,Moderate,Loud,October
Sing It With Me - Embody Remix,JP Cooper,50.0,Sing It With Me (Embody Remix),2019-06-21,pop,0.674,0.854,5.0,-5.253,0.5638447617132516,0.115,0.054,0.0,0.379,0.503,111.969,180571.0,Medium-Low Popularity,Moderate,Moderate,June
Thursday - Nicky Romero Remix,Jess Glynne,52.0,Thursday (Nicky Romero Remix),2018-12-07,pop,0.739,0.6989134898547792,11.0,-5.382,0.0,0.0394,0.532,0.0,0.0508,0.615,119.992,217804.0,Medium Popularity,Moderate,Moderate,December
Mad Love - Blinkie Remix,Mabel,62.0,Mad Love (Remixes),2019-07-05,pop,0.706,0.931,0.0,-6.7204889102207845,0.0,0.0456,0.354,3.72e-06,0.146,0.465,123.012,200893.0,Medium Popularity,Fast,Moderate,July
Sweet but Psycho - Morgan Page Dance Remix,Ava Max,65.0,Sweet but Psycho (Remixes),2018-08-16,pop,0.645,0.795,1.0,-5.439,1.0,0.0343,0.0334,1.05e-05,0.19030977962953666,0.424,127.959,226875.0,Medium Popularity,Fast,Moderate,August
Better Day (feat. Aloe Blacc),Young Bombs,62.0,Better Day (feat. Aloe Blacc),2019-11-01,pop,0.662,0.823,9.0,-4.7,1.0,0.10698268610046399,0.073,0.0,0.0833,0.435,118.958,191786.0,Medium Popularity,Moderate,Loud,November
Discovery,Syn Cole,55.0,Discovery,2019-05-31,pop,0.516,0.6989134898547792,0.0,-3.432,0.0,0.0463,0.0368,0.0,0.264,0.448,127.949,198750.0,Medium Popularity,Fast,Loud,May
With You - Frank Walker Remix,Tyler Shaw,49.0,With You (Frank Walker Remix),2019-02-01,pop,0.686,0.613,5.387222222222222,-5.614,1.0,0.069,0.0386,0.0,0.251,0.452,104.988,206875.0,Medium-Low Popularity,Moderate,Moderate,February
Shotgun (The Wild Remix),George Ezra,63.0,Shotgun (The Wild Remix),2018-06-15,pop,0.588,0.757,5.0,-2.415,1.0,0.0716,0.175427786901252,0.0,0.323,0.836,122.813,191650.0,Medium Popularity,Fast,Loud,June
True Colors (feat. Maya Avedis),XO Cupid,73.0,True Colors (feat. Maya Avedis),2018-09-21,pop,0.636,0.63,0.0,-6.396,1.0,0.10698268610046399,0.0796,0.0,0.13,0.454,104.845,184020.0,High Popularity,Moderate,Moderate,September
Crying In The Sun,Faustix,60.0,Crying In The Sun (Remixes),2018-11-23,pop,0.682,0.786,11.0,-4.87,0.0,0.0477,0.214,0.08365661309457895,0.12,0.664,91.042,195947.0,Medium Popularity,Slow,Loud,November
Need You,Faustix,62.0,Need You,2019-07-26,pop,0.639,0.705,7.0,-5.039,0.0,0.10698268610046399,0.045,0.0,0.425,0.595,124.957,182161.0,Medium Popularity,Fast,Moderate,July
Million Lights,Tungevaag & Raaban,61.0,Million Lights,2019-03-22,pop,0.696,0.907,0.0,-4.157,0.0,0.073,0.0191,1.23e-05,0.124,0.466,125.932,225829.00778894473,Medium Popularity,Fast,Loud,March
Heaven,Avicii,80.0,TIM,2019-06-06,pop,0.592,0.873,9.0,-6.7204889102207845,1.0,0.0275,0.0715,0.00982,0.142,0.516,122.011,277262.0,High Popularity,Fast,Moderate,June
eoh,Olympis,60.0,eoh,2019-08-16,pop,0.707,0.585,5.0,-6.7204889102207845,1.0,0.0701,0.145,0.00485,0.257,0.277,125.161,155520.0,Medium Popularity,Fast,Moderate,August
All Day And Night,Jax Jones,75.0,Snacks,2019-07-12,pop,0.567,0.6989134898547792,1.0,-4.107,0.0,0.108,0.317,0.0,0.14,0.541,121.924,169467.0,High Popularity,Fast,Loud,July
There's No Way (feat. Julia Michaels) - Alle Farben Remix,Lauv,58.0,There's No Way (remixes),2018-11-01,pop,0.768,0.6989134898547792,11.0,-4.983,0.0,0.036,0.0229,0.000127,0.145,0.444,126.007,187301.0,Medium Popularity,Fast,Loud,November
Whenever (feat. Conor Maynard),Kris Kross Amsterdam,74.0,Whenever (feat. Conor Maynard),2018-06-22,pop,0.734,0.765,7.0,-5.562,1.0,0.0621,0.151,0.0,0.231,0.518,121.04495242659672,163636.0,High Popularity,Fast,Moderate,June
All For Love,Tungevaag & Raaban,68.0,All For Love,2018-03-23,pop,0.689,0.901,5.387222222222222,-1.431,1.0,0.0678,0.145,1.03e-05,0.459,0.651,125.115,180485.0,Medium Popularity,Fast,Loud,March
One Touch,Jess Glynne,70.0,Always in Between (Deluxe),2018-10-12,pop,0.686,0.693,0.0,-6.245,0.0,0.131,0.329,0.0,0.136,0.5098375511751326,124.206,197876.0,Medium Popularity,Fast,Moderate,October
Be Your Friend‬‬,Vigiland,67.0,Be Your Friend,2018-03-02,pop,0.6,0.754,0.0,-4.204,1.0,0.0488,0.0688,0.0,0.151,0.5098375511751326,128.044,180820.0,Medium Popularity,Fast,Loud,March
Just Got Paid,Sigala,65.0,Brighter Days,2018-09-28,pop,0.734,0.921,6.0,-6.7204889102207845,0.0,0.0863,0.0328,0.0,0.197,0.654,120.056,218480.0,Medium Popularity,Fast,Moderate,September
No One - Jonas Blue Remix,Jess Glynne,51.0,No One (Jonas Blue Remix),2019-03-15,pop,0.605,0.854,11.0,-4.128,0.0,0.0488,0.0673,0.0,0.54,0.5098375511751326,124.024,214641.0,Medium Popularity,Fast,Loud,March
Speechless (feat. Erika Sirola) - MOTi Remix,Robin Schulz,54.0,Speechless (feat. Erika Sirola) [MOTi Remix],2019-03-22,pop,0.609,0.523,1.0,-12.649,1.0,0.0796,0.00959,0.000155,0.15,0.342,121.04495242659672,181875.0,Medium Popularity,Fast,Quiet,March
Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,61.0,Close To Me (Remixes),2019-02-01,pop,0.733,0.839,1.0,-2.84,0.0,0.0335,0.0145,0.000187,0.162,0.5098375511751326,126.009,223533.0,Medium Popularity,Fast,Loud,February
Who's Got Your Love,Cheat Codes,70.0,Who's Got Your Love,2019-03-15,pop,0.704,0.888,11.0,-2.872,1.0,0.10698268610046399,0.00553,0.0011,0.079,0.531,125.027,157000.0,Medium Popularity,Fast,Loud,March
Solo Dance,Martin Jensen,61.0,Solo Dance,2016-11-04,pop,0.746,0.846,9.0,-2.432,1.0,0.10698268610046399,0.0485,0.0,0.195,0.403,114.955,174933.0,Medium Popularity,Moderate,Loud,November
Replay,Davai,60.0,Replay,2017-08-25,pop,0.776,0.809,6.0,-5.726,0.5638447617132516,0.069,0.415,0.0,0.179,0.582,100.071,202520.0,Medium Popularity,Moderate,Moderate,August
Think About You - Galantis Remix,Kygo,63.0,Think About You (Galantis Remix),2019-04-12,pop,0.621,0.898,10.0,-6.7204889102207845,1.0,0.0401,0.0976,1.08e-05,0.404,0.332,124.018,181040.0,Medium Popularity,Fast,Moderate,April
Love No More,Loud Luxury,54.0,Love No More,2018-08-31,pop,0.767,0.674,5.387222222222222,-6.246,1.0,0.0529,0.0216,5.88e-05,0.257,0.221,121.011,168636.0,Medium Popularity,Fast,Moderate,August
All Falls Down (feat. Juliander),Alan Walker,42.58588104502501,Different World,2018-12-14,pop,0.655,0.672,1.0,-4.966,1.0,0.0581,0.253,0.0,0.312,0.675,98.005,198880.0,Medium-Low Popularity,Slow,Loud,December
Next To Me,Axel Johansson,42.58588104502501,Next To Me,2018-04-20,pop,0.445,0.597,8.0,-6.724,1.0,0.0575,0.158,2.21e-06,0.128,0.263,175.903,179500.0,Medium-Low Popularity,Extremely Fast,Moderate,April
Giant (with Rag'n'Bone Man),Calvin Harris,83.0,Giant (with Rag'n'Bone Man),2019-01-11,pop,0.6545498077701337,0.887,1.0,-4.311,0.0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184.0,High Popularity,Fast,Loud,January
Happier - Tiësto’s AFTR:HRS Remix,Ed Sheeran,53.0,Happier (Tiësto’s AFTR:HRS Remix),2018-06-01,pop,0.684,0.823,0.0,-4.881,1.0,0.0296,0.00576,0.08365661309457895,0.201,0.384,117.993,216000.0,Medium Popularity,Moderate,Loud,June
Hum With Me,John De Sohn,55.0,Hum With Me,2017-06-09,pop,0.6545498077701337,0.708,10.0,-5.385,1.0,0.0345,0.109,0.0011,0.163,0.347,111.924,167871.0,Medium Popularity,Moderate,Moderate,June
Without You (feat. Sandro Cavazza),Avicii,81.0,AVĪCI (01),2017-08-10,pop,0.662,0.858,2.0,-4.844,1.0,0.0428,0.00163,0.08365661309457895,0.0456,0.295,133.993,181673.0,High Popularity,Fast,Loud,August
Call On Me - Ryan Riback Remix,Starley,58.0,Call On Me,2016-10-07,pop,0.691,0.821,5.387222222222222,-4.527,1.0,0.0401,0.136,0.000115,0.092,0.759,104.961,222000.0,Medium Popularity,Moderate,Loud,October
Sad (feat. Afrojack),Chico Rose,75.0,Sad (feat. Afrojack),2019-08-30,pop,0.717,0.716,3.0,-5.485,0.5638447617132516,0.0432,0.0421,0.000467,0.0699,0.206,125.064,161280.0,High Popularity,Fast,Moderate,August
Symphony (feat. Zara Larsson),Clean Bandit,73.0,What Is Love? (Deluxe Edition),2018-11-30,pop,0.715,0.605,5.387222222222222,-5.128,0.0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,212733.0,High Popularity,Fast,Moderate,November
Stay Young,Mike Perry,57.0,Stay Young,2017-09-01,pop,0.572,0.713,5.0,-4.826,1.0,0.0406,0.0754,0.0,0.226,0.5098375511751326,89.996,157005.0,Medium Popularity,Slow,Loud,September
The Nights,Avicii,80.0,The Days / Nights,2014-01-01,pop,0.527,0.835,6.0,-6.7204889102207845,1.0,0.0433,0.0166,0.0,0.249,0.654,125.983,176658.0,High Popularity,Fast,Moderate,January
Rich Love (with Seeb),OneRepublic,69.0,Rich Love,2017-07-14,pop,0.401,0.872,1.0,-3.641,0.0,0.314,0.167,0.0,0.362,0.5098375511751326,104.592,201257.0,Medium Popularity,Moderate,Loud,July
Mama,Jonas Blue,74.0,Blue,2018-11-09,pop,0.738,0.794,11.0,-4.118,0.0,0.0416,0.101,0.0,0.0533,0.566,104.014,225829.00778894473,High Popularity,Moderate,Loud,November
Feel Good,Felix Jaehn,42.58588104502501,I,2018-02-16,pop,0.702,0.903,4.0,-3.921,1.0,0.038,0.121,0.000123,0.168,0.66,125.948,166947.0,Medium-Low Popularity,Fast,Loud,February
IDGAF - Hazers Remix,Dua Lipa,50.0,IDGAF (Remixes),2018-02-23,pop,0.814,0.705,7.0,-4.734,0.5638447617132516,0.0904,0.0958,0.000133,0.0687,0.6,110.004,240617.0,Medium-Low Popularity,Moderate,Loud,February
Breathe (feat. Ina Wroldsen),Jax Jones,66.0,Snacks,2019-07-12,pop,0.724,0.733,11.0,-5.539,0.0,0.0382,0.0249,0.08365661309457895,0.127,0.672,125.993,208107.0,Medium Popularity,Fast,Moderate,July
Rockstar,Ilkay Sencan,71.0,Rockstar,2019-06-21,pop,0.771,0.826,11.0,-3.978,1.0,0.0604,0.175427786901252,0.03,0.145,0.185,100.012,212280.0,High Popularity,Moderate,Loud,June
Jackie Chan,Tiësto,79.0,Jackie Chan,2018-05-18,pop,0.747,0.834,3.0,-2.867,0.0,0.045,0.374,0.08365661309457895,0.0586,0.687,128.005,215760.0,High Popularity,Fast,Loud,May
All I Wanna Do,Martin Jensen,55.0,All I Wanna Do,2016-04-08,pop,0.728,0.794,1.0,-3.992,1.0,0.0635,0.148,0.0,0.19030977962953666,0.523,112.071,194360.0,Medium Popularity,Moderate,Loud,April
